ProductID,urlName,Description,url
89320001,"Pioglitazone Generichealth","Pioglitazone Generichealth Tablets",http://www.mydr.com.au/medicines/cmis/pioglitazone-generichealth-tablets
89330001,Pizaccord,"Pizaccord Tablets",http://www.mydr.com.au/medicines/cmis/pizaccord-tablets
89340001,"Terry White Chemists Pioglitazone","Terry White Chemists Pioglitazone Tablets",http://www.mydr.com.au/medicines/cmis/terry-white-chemists-pioglitazone-tablets
89350001,"Valaciclovir Sandoz","Valaciclovir Sandoz Tablet",http://www.mydr.com.au/medicines/cmis/valaciclovir-sandoz-tablet
89360001,APO-Risedronate,"APO-Risedronate Tablets",http://www.mydr.com.au/medicines/cmis/apo-risedronate-tablets
89360002,APO-Risedronate,"APO-Risedronate 150 mg Tablets",http://www.mydr.com.au/medicines/cmis/apo-risedronate-150-mg-tablets
89370001,"Chemmart Risedronate","Chemmart Risedronate Tablets",http://www.mydr.com.au/medicines/cmis/chemmart-risedronate-tablets
89370002,"Chemmart Risedronate","Chemmart Risedronate 150 mg Tablets",http://www.mydr.com.au/medicines/cmis/chemmart-risedronate-150-mg-tablets
89380001,"Terry White Chemists Risedronate","Terry White Chemists Risedronate Tablets",http://www.mydr.com.au/medicines/cmis/terry-white-chemists-risedronate-tablets
89380002,"Terry White Chemists Risedronate","Terry White Chemists Risedronate 150 mg Tablets",http://www.mydr.com.au/medicines/cmis/terry-white-chemists-risedronate-150-mg-tablets
89410001,Eumovate,"Eumovate Cream",http://www.mydr.com.au/medicines/cmis/eumovate-cream
89420001,Gilenya,"Gilenya Capsules",http://www.mydr.com.au/medicines/cmis/gilenya-capsules
89430001,Onglyza,"Onglyza Tablets",http://www.mydr.com.au/medicines/cmis/onglyza-tablets
89440001,"Provive MCT-LCT 1%","Provive MCT-LCT 1% Emulsion for injection",http://www.mydr.com.au/medicines/cmis/provive-mct-lct-1-emulsion-for-injection
89480001,"Fluoxetine RBX","Fluoxetine RBX Capsules",http://www.mydr.com.au/medicines/cmis/fluoxetine-rbx-capsules
89490001,Apo-Diazepam,"Apo-Diazepam Tablets",http://www.mydr.com.au/medicines/cmis/apo-diazepam-tablets
89500001,Escicor,"Escicor Tablets",http://www.mydr.com.au/medicines/cmis/escicor-tablets
89510001,"Pharmacor Escitalopram","Pharmacor Escitalopram Tablets",http://www.mydr.com.au/medicines/cmis/pharmacor-escitalopram-tablets
89520001,Vexazone,"Vexazone Tablets",http://www.mydr.com.au/medicines/cmis/vexazone-tablets
89530001,Acris,"Acris Once-a-Week Tablets",http://www.mydr.com.au/medicines/cmis/acris-once-a-week-tablets
89540001,Tinasil,"Tinasil Tablets",http://www.mydr.com.au/medicines/cmis/tinasil-tablets
89550001,Valacor,"Valacor Tablets",http://www.mydr.com.au/medicines/cmis/valacor-tablets
89560001,"Actonel EC, Actonel EC Combi, Actonel EC Combi D","Actonel EC 35 mg Once-a-Week Tablets",http://www.mydr.com.au/medicines/cmis/actonel-ec-35-mg-once-a-week-tablets
89560002,"Actonel EC, Actonel EC Combi, Actonel EC Combi D","Actonel EC Combi Combination pack",http://www.mydr.com.au/medicines/cmis/actonel-ec-combi-combination-pack
89560003,"Actonel EC, Actonel EC Combi, Actonel EC Combi D","Actonel EC Combi D Combination pack",http://www.mydr.com.au/medicines/cmis/actonel-ec-combi-d-combination-pack
89570001,"Implanon NXT","Implanon NXT Implant",http://www.mydr.com.au/medicines/cmis/implanon-nxt-implant
89580001,Kuvan,"Kuvan Soluble tablets",http://www.mydr.com.au/medicines/cmis/kuvan-soluble-tablets
89590001,Twynsta,"Twynsta 40/5 mg Tablets",http://www.mydr.com.au/medicines/cmis/twynsta-40-5-mg-tablets
89590002,Twynsta,"Twynsta 40/10 mg Tablets",http://www.mydr.com.au/medicines/cmis/twynsta-40-10-mg-tablets
89590003,Twynsta,"Twynsta 80/5 mg Tablets",http://www.mydr.com.au/medicines/cmis/twynsta-80-5-mg-tablets
89590004,Twynsta,"Twynsta 80/10 mg Tablets",http://www.mydr.com.au/medicines/cmis/twynsta-80-10-mg-tablets
89620001,Risedro,"Risedro Once-a-Week Tablets",http://www.mydr.com.au/medicines/cmis/risedro-once-a-week-tablets
89630001,"Amoxycillin Generichealth","Amoxycillin Generichealth Capsules",http://www.mydr.com.au/medicines/cmis/amoxycillin-generichealth-capsules
89640001,"Citalopram Pfizer","Citalopram Pfizer Tablets",http://www.mydr.com.au/medicines/cmis/citalopram-pfizer-tablets
89650001,"Pharmacor Citalo","Pharmacor Citalo Tablets",http://www.mydr.com.au/medicines/cmis/pharmacor-citalo-tablets
89660001,"Clopidogrel RBX","Clopidogrel RBX Tablets",http://www.mydr.com.au/medicines/cmis/clopidogrel-rbx-tablets
89670001,"Pioglitazone Sandoz","Pioglitazone Sandoz Tablets",http://www.mydr.com.au/medicines/cmis/pioglitazone-sandoz-tablets
89690001,"Simvastatin Pfizer","Simvastatin Pfizer Tablets",http://www.mydr.com.au/medicines/cmis/simvastatin-pfizer-tablets
89700001,"Adrenaline-Link Injection BP","Adrenaline-Link Injection BP 1:1,000 Ampoule Solution for injection",http://www.mydr.com.au/medicines/cmis/adrenaline-link-injection-bp-1-1-000-ampoule-solution-for-injection
89700002,"Adrenaline-Link Injection BP","Adrenaline-Link Injection BP 1:10,000 Ampoule Solution for injection",http://www.mydr.com.au/medicines/cmis/adrenaline-link-injection-bp-1-10-000-ampoule-solution-for-injection
89700003,"Adrenaline-Link Injection BP","Adrenaline-Link Injection BP 1:10,000 Prefilled Syringe Solution for injection",http://www.mydr.com.au/medicines/cmis/adrenaline-link-injection-bp-1-10-000-prefilled-syringe-solution-for-injection
89710001,"Dexamphetamine Tablets","Dexamphetamine Tablets",http://www.mydr.com.au/medicines/cmis/dexamphetamine-tablets
89740001,"Oxytocin Aspen Injection","Oxytocin Aspen Injection",http://www.mydr.com.au/medicines/cmis/oxytocin-aspen-injection
89760001,Denpax,"Denpax Patches",http://www.mydr.com.au/medicines/cmis/denpax-patches
89770001,"Metformin Ranbaxy 1000mg","Metformin Ranbaxy 1000mg Tablet",http://www.mydr.com.au/medicines/cmis/metformin-ranbaxy-1000mg-tablet
89780001,"Modavigil (New formulation)","Modavigil (New formulation) Tablets",http://www.mydr.com.au/medicines/cmis/modavigil-new-formulation-tablets
90030001,Valvala,"Valvala Tablets",http://www.mydr.com.au/medicines/cmis/valvala-tablets
90040001,"Amiodarone Sandoz","Amiodarone Sandoz Tablets",http://www.mydr.com.au/medicines/cmis/amiodarone-sandoz-tablets
90050001,"Escitalopram Generichealth","Escitalopram Generichealth Tablets",http://www.mydr.com.au/medicines/cmis/escitalopram-generichealth-tablets
90060001,Aquinafil,"Aquinafil Tablets",http://www.mydr.com.au/medicines/cmis/aquinafil-tablets
90070001,"Risedronate Sandoz","Risedronate Sandoz Once-a-Week Tablets",http://www.mydr.com.au/medicines/cmis/risedronate-sandoz-once-a-week-tablets
90080001,"Acris Combi","Acris Combi Combination pack",http://www.mydr.com.au/medicines/cmis/acris-combi-combination-pack
90100001,Oncotaxel,"Oncotaxel Concentrate for infusion",http://www.mydr.com.au/medicines/cmis/oncotaxel-concentrate-for-infusion
90120001,Ranital,"Ranital Tablets",http://www.mydr.com.au/medicines/cmis/ranital-tablets
90140001,"Ondansetron Alphapharm","Ondansetron Alphapharm Solution for injection",http://www.mydr.com.au/medicines/cmis/ondansetron-alphapharm-solution-for-injection
90150001,"Ceftazidime Alphapharm","Ceftazidime Alphapharm Powder for injection",http://www.mydr.com.au/medicines/cmis/ceftazidime-alphapharm-powder-for-injection
90210001,Brilinta,"Brilinta Tablets",http://www.mydr.com.au/medicines/cmis/brilinta-tablets
90220001,"Daivobet 50/500 Gel","Daivobet 50/500 Gel",http://www.mydr.com.au/medicines/cmis/daivobet-50-500-gel
90240001,"Pharmacor Cephalexin","Pharmacor Cephalexin Capsules",http://www.mydr.com.au/medicines/cmis/pharmacor-cephalexin-capsules
90250001,Exaccord,"Exaccord Tablets",http://www.mydr.com.au/medicines/cmis/exaccord-tablets
90260001,APO-Leflunomide,"APO-Leflunomide Tablets",http://www.mydr.com.au/medicines/cmis/apo-leflunomide-tablets
90280001,"Suboxone Sublingual Film","Suboxone Sublingual Film",http://www.mydr.com.au/medicines/cmis/suboxone-sublingual-film
90290001,Tobi,"Tobi Solution for inhalation",http://www.mydr.com.au/medicines/cmis/tobi-solution-for-inhalation
90290002,Tobi,"Tobi Powder for inhalation",http://www.mydr.com.au/medicines/cmis/tobi-powder-for-inhalation
90320001,Clopidogrel-DRLA,"Clopidogrel-DRLA Tablets",http://www.mydr.com.au/medicines/cmis/clopidogrel-drla-tablets
90330001,Fenpatch,"Fenpatch Patches",http://www.mydr.com.au/medicines/cmis/fenpatch-patches
90350001,Escitalopram-DRLA,"Escitalopram-DRLA Tablets",http://www.mydr.com.au/medicines/cmis/escitalopram-drla-tablets
90360001,"Exemestane Pfizer","Exemestane Pfizer Tablets",http://www.mydr.com.au/medicines/cmis/exemestane-pfizer-tablets
90370001,Idaprex,"Idaprex Tablets",http://www.mydr.com.au/medicines/cmis/idaprex-tablets
90380001,"Idaprex Combi 4/1.25","Idaprex Combi 4/1.25 Tablets",http://www.mydr.com.au/medicines/cmis/idaprex-combi-4-1-25-tablets
90400001,Eliquis,"Eliquis Tablets",http://www.mydr.com.au/medicines/cmis/eliquis-tablets
90410001,Saphris,"Saphris Wafer",http://www.mydr.com.au/medicines/cmis/saphris-wafer
90420001,Yervoy,"Yervoy Solution for infusion",http://www.mydr.com.au/medicines/cmis/yervoy-solution-for-infusion
90430001,"Docetaxel Sandoz","Docetaxel Sandoz Concentrate for infusion",http://www.mydr.com.au/medicines/cmis/docetaxel-sandoz-concentrate-for-infusion
90450001,"Clopidogrel Winthrop Plus Aspirin","Clopidogrel Winthrop Plus Aspirin Tablets",http://www.mydr.com.au/medicines/cmis/clopidogrel-winthrop-plus-aspirin-tablets
90460001,"Glimepiride GA","Glimepiride GA Tablets",http://www.mydr.com.au/medicines/cmis/glimepiride-ga-tablets
90480001,"Irinotecan Kabi","Irinotecan Kabi Concentrate for infusion",http://www.mydr.com.au/medicines/cmis/irinotecan-kabi-concentrate-for-infusion
90490001,Risedronate-GA,"Risedronate-GA Tablets",http://www.mydr.com.au/medicines/cmis/risedronate-ga-tablets
90510001,Adcirca,"Adcirca Tablets",http://www.mydr.com.au/medicines/cmis/adcirca-tablets
90520001,"Kogenate FS (with Bio-Set)","Kogenate FS (with Bio-Set) Powder for injection",http://www.mydr.com.au/medicines/cmis/kogenate-fs-with-bio-set-powder-for-injection
90530001,Tadim,"Tadim Powder for solution for nebulisation",http://www.mydr.com.au/medicines/cmis/tadim-powder-for-solution-for-nebulisation
90540001,Zoely,"Zoely Tablets",http://www.mydr.com.au/medicines/cmis/zoely-tablets
90560001,Allersoothe,"Allersoothe Tablets",http://www.mydr.com.au/medicines/cmis/allersoothe-tablets
90560002,Allersoothe,"Allersoothe Elixir Oral liquid",http://www.mydr.com.au/medicines/cmis/allersoothe-elixir-oral-liquid
90570001,APO-Lorazepam,"APO-Lorazepam Tablets",http://www.mydr.com.au/medicines/cmis/apo-lorazepam-tablets
90590001,Codagesic,"Codagesic Tablets",http://www.mydr.com.au/medicines/cmis/codagesic-tablets
90620001,"Teicoplanin Sandoz","Teicoplanin Sandoz Powder for injection",http://www.mydr.com.au/medicines/cmis/teicoplanin-sandoz-powder-for-injection
90630001,Seniere,"Seniere Tablets",http://www.mydr.com.au/medicines/cmis/seniere-tablets
90640001,"Rafen Plus","Rafen Plus Tablets",http://www.mydr.com.au/medicines/cmis/rafen-plus-tablets
90650001,Bronchitol,"Bronchitol Powder for inhalation",http://www.mydr.com.au/medicines/cmis/bronchitol-powder-for-inhalation
90660001,Fampyra,"Fampyra Modified release tablets",http://www.mydr.com.au/medicines/cmis/fampyra-modified-release-tablets
90670001,"Saizen Solution for Injection","Saizen Solution for Injection",http://www.mydr.com.au/medicines/cmis/saizen-solution-for-injection
90690001,Citalopram-GA,"Citalopram-GA Tablets",http://www.mydr.com.au/medicines/cmis/citalopram-ga-tablets
90700001,Levitaccord,"Levitaccord Tablets",http://www.mydr.com.au/medicines/cmis/levitaccord-tablets
90720001,RiaSTAP,"RiaSTAP Powder for injection",http://www.mydr.com.au/medicines/cmis/riastap-powder-for-injection
90740001,Rhophylac,"Rhophylac Solution for injection",http://www.mydr.com.au/medicines/cmis/rhophylac-solution-for-injection
90760001,"Roxithromycin Sandoz","Roxithromycin Sandoz Tablets",http://www.mydr.com.au/medicines/cmis/roxithromycin-sandoz-tablets
90770001,"Dexmethsone Injection","Dexmethsone Injection",http://www.mydr.com.au/medicines/cmis/dexmethsone-injection
90790001,"Stromectol Blister Pack","Stromectol Blister Pack Tablets",http://www.mydr.com.au/medicines/cmis/stromectol-blister-pack-tablets
90800001,Cozavan,"Cozavan Tablets",http://www.mydr.com.au/medicines/cmis/cozavan-tablets
90810001,Xgeva,"Xgeva Solution for injection",http://www.mydr.com.au/medicines/cmis/xgeva-solution-for-injection
90860001,"Apotex-Morphine MR","Apotex-Morphine MR Modified release tablets",http://www.mydr.com.au/medicines/cmis/apotex-morphine-mr-modified-release-tablets
90880001,Astromide,"Astromide Capsules",http://www.mydr.com.au/medicines/cmis/astromide-capsules
90890001,Temizole,"Temizole Capsules",http://www.mydr.com.au/medicines/cmis/temizole-capsules
90920001,Agrippal,"Agrippal Suspension for injection",http://www.mydr.com.au/medicines/cmis/agrippal-suspension-for-injection
90930001,Vimovo,"Vimovo Modified release tablets",http://www.mydr.com.au/medicines/cmis/vimovo-modified-release-tablets
90940001,Kiovig,"Kiovig Solution for infusion",http://www.mydr.com.au/medicines/cmis/kiovig-solution-for-infusion
90950001,Trajenta,"Trajenta Tablets",http://www.mydr.com.au/medicines/cmis/trajenta-tablets
90970001,"Aciclovir GH","Aciclovir GH Tablets",http://www.mydr.com.au/medicines/cmis/aciclovir-gh-tablets
90980001,APO-Amisulpride,"APO-Amisulpride Tablets",http://www.mydr.com.au/medicines/cmis/apo-amisulpride-tablets
90990001,"Cefaclor GH","Cefaclor GH Tablets",http://www.mydr.com.au/medicines/cmis/cefaclor-gh-tablets
91000001,APO-Exemestane,"APO-Exemestane Tablets",http://www.mydr.com.au/medicines/cmis/apo-exemestane-tablets
91010001,"Fentanyl Sandoz","Fentanyl Sandoz Patches",http://www.mydr.com.au/medicines/cmis/fentanyl-sandoz-patches
91020001,"Fluoxetine Sandoz","Fluoxetine Sandoz Capsules",http://www.mydr.com.au/medicines/cmis/fluoxetine-sandoz-capsules
91040001,APO-Meloxicam,"APO-Meloxicam Capsules",http://www.mydr.com.au/medicines/cmis/apo-meloxicam-capsules
91050001,"Chemmart Meloxicam Capsules","Chemmart Meloxicam Capsules",http://www.mydr.com.au/medicines/cmis/chemmart-meloxicam-capsules
91070001,"Terry White Chemists Meloxicam Capsules","Terry White Chemists Meloxicam Capsules",http://www.mydr.com.au/medicines/cmis/terry-white-chemists-meloxicam-capsules
91090001,"APO-Omeprazole Capsules","APO-Omeprazole Capsules",http://www.mydr.com.au/medicines/cmis/apo-omeprazole-capsules
91100001,"Omeprazole Sandoz","Omeprazole Sandoz Capsules",http://www.mydr.com.au/medicines/cmis/omeprazole-sandoz-capsules
91120001,Pioglitazone-GA,"Pioglitazone-GA Tablets",http://www.mydr.com.au/medicines/cmis/pioglitazone-ga-tablets
91130001,"Pharmacor Prozine","Pharmacor Prozine Tablets",http://www.mydr.com.au/medicines/cmis/pharmacor-prozine-tablets
91150001,"Carboplatin Kabi","Carboplatin Kabi Solution for injection",http://www.mydr.com.au/medicines/cmis/carboplatin-kabi-solution-for-injection
91160001,"Paclitaxel Pfizer","Paclitaxel Pfizer Concentrate for infusion",http://www.mydr.com.au/medicines/cmis/paclitaxel-pfizer-concentrate-for-infusion
91170001,"Movicol Flavour Free","Movicol Flavour Free Powder for solution",http://www.mydr.com.au/medicines/cmis/movicol-flavour-free-powder-for-solution
91180001,"Movicol Chocolate","Movicol Chocolate Powder for solution",http://www.mydr.com.au/medicines/cmis/movicol-chocolate-powder-for-solution
91190001,"Movicol Junior","Movicol Junior Powder for solution",http://www.mydr.com.au/medicines/cmis/movicol-junior-powder-for-solution
91200001,Imulate,"Imulate Capsules",http://www.mydr.com.au/medicines/cmis/imulate-capsules
91200002,Imulate,"Imulate Tablets",http://www.mydr.com.au/medicines/cmis/imulate-tablets
91210001,Menactra,"Menactra Solution for injection",http://www.mydr.com.au/medicines/cmis/menactra-solution-for-injection
91220001,Ferinject,"Ferinject Solution for injection",http://www.mydr.com.au/medicines/cmis/ferinject-solution-for-injection
91230001,"Influvac Junior","Influvac Junior Suspension for injection",http://www.mydr.com.au/medicines/cmis/influvac-junior-suspension-for-injection
91240001,Resotrans,"Resotrans Tablets",http://www.mydr.com.au/medicines/cmis/resotrans-tablets
91260001,Auro-Amlodipine,"Auro-Amlodipine Tablets",http://www.mydr.com.au/medicines/cmis/auro-amlodipine-tablets
91270001,Atenolol-PS,"Atenolol-PS Tablets",http://www.mydr.com.au/medicines/cmis/atenolol-ps-tablets
91290001,"Bisoprolol Pfizer","Bisoprolol Pfizer Tablets",http://www.mydr.com.au/medicines/cmis/bisoprolol-pfizer-tablets
91300001,Calciprox,"Calciprox Capsules",http://www.mydr.com.au/medicines/cmis/calciprox-capsules
91310001,Calcitriol-PS,"Calcitriol-PS Capsules",http://www.mydr.com.au/medicines/cmis/calcitriol-ps-capsules
91320001,Cephalexin-PS,"Cephalexin-PS Capsules",http://www.mydr.com.au/medicines/cmis/cephalexin-ps-capsules
91350001,Ciprofloxacin-PS,"Ciprofloxacin-PS Tablets",http://www.mydr.com.au/medicines/cmis/ciprofloxacin-ps-tablets
91370001,Auro-Citalopram,"Auro-Citalopram Tablets",http://www.mydr.com.au/medicines/cmis/auro-citalopram-tablets
91400001,Escitalopram-GA,"Escitalopram-GA Tablets",http://www.mydr.com.au/medicines/cmis/escitalopram-ga-tablets
91410001,"Exemestane Sandoz","Exemestane Sandoz Tablets",http://www.mydr.com.au/medicines/cmis/exemestane-sandoz-tablets
91420001,Fluoxetine-PS,"Fluoxetine-PS Capsules",http://www.mydr.com.au/medicines/cmis/fluoxetine-ps-capsules
91430001,Lamotrigine-PS,"Lamotrigine-PS Chewable tablets",http://www.mydr.com.au/medicines/cmis/lamotrigine-ps-chewable-tablets
91440001,Lisinopril-PS,"Lisinopril-PS Tablets",http://www.mydr.com.au/medicines/cmis/lisinopril-ps-tablets
91450001,TevaGrastim,"TevaGrastim Solution for injection",http://www.mydr.com.au/medicines/cmis/tevagrastim-solution-for-injection
91460001,Omeprazole-PS,"Omeprazole-PS Tablets",http://www.mydr.com.au/medicines/cmis/omeprazole-ps-tablets
91470001,Pantoprazole-PS,"Pantoprazole-PS Tablets",http://www.mydr.com.au/medicines/cmis/pantoprazole-ps-tablets
91490001,Prochlorperazine-PS,"Prochlorperazine-PS Tablets",http://www.mydr.com.au/medicines/cmis/prochlorperazine-ps-tablets
91500001,Ramipril-PS,"Ramipril-PS Capsules",http://www.mydr.com.au/medicines/cmis/ramipril-ps-capsules
91510001,Ranitidine-PS,"Ranitidine-PS Tablets",http://www.mydr.com.au/medicines/cmis/ranitidine-ps-tablets
91520001,"Risperidone Pfizer","Risperidone Pfizer Tablets",http://www.mydr.com.au/medicines/cmis/risperidone-pfizer-tablets
91530001,Auro-Sertraline,"Auro-Sertraline Tablets",http://www.mydr.com.au/medicines/cmis/auro-sertraline-tablets
91540001,Auro-Simvastatin,"Auro-Simvastatin Tablets",http://www.mydr.com.au/medicines/cmis/auro-simvastatin-tablets
91570001,"Maxor Heartburn Relief","Maxor Heartburn Relief Capsules",http://www.mydr.com.au/medicines/cmis/maxor-heartburn-relief-capsules
91610001,"Pharmacor Finasteride","Pharmacor Finasteride Tablets",http://www.mydr.com.au/medicines/cmis/pharmacor-finasteride-tablets
91680001,Eviplera,"Eviplera Tablets",http://www.mydr.com.au/medicines/cmis/eviplera-tablets
91700001,Jevtana,"Jevtana Concentrate for infusion",http://www.mydr.com.au/medicines/cmis/jevtana-concentrate-for-infusion
91710001,"Ovidrel Pen","Ovidrel Pen Solution for injection",http://www.mydr.com.au/medicines/cmis/ovidrel-pen-solution-for-injection
91730001,Omnaris,"Omnaris Nasal spray",http://www.mydr.com.au/medicines/cmis/omnaris-nasal-spray
91760001,Bleo,"Bleo Powder for injection",http://www.mydr.com.au/medicines/cmis/bleo-powder-for-injection
91770001,"Accord Doxorubicin","Accord Doxorubicin Concentrate for injection",http://www.mydr.com.au/medicines/cmis/accord-doxorubicin-concentrate-for-injection
91780001,Epiccord,"Epiccord Solution for injection",http://www.mydr.com.au/medicines/cmis/epiccord-solution-for-injection
91790001,"Epirubicin Kabi","Epirubicin Kabi Solution for injection",http://www.mydr.com.au/medicines/cmis/epirubicin-kabi-solution-for-injection
91810001,"Olanzapine Generichealth","Olanzapine Generichealth Tablets",http://www.mydr.com.au/medicines/cmis/olanzapine-generichealth-tablets
91820001,"APO-Olanzapine ODT","APO-Olanzapine ODT Orally disintegrating tablets",http://www.mydr.com.au/medicines/cmis/apo-olanzapine-odt-orally-disintegrating-tablets
91830001,"Chemmart Olanzapine ODT","Chemmart Olanzapine ODT Orally disintegrating tablets",http://www.mydr.com.au/medicines/cmis/chemmart-olanzapine-odt-orally-disintegrating-tablets
91840001,"Terry White Chemists Olanzapine ODT","Terry White Chemists Olanzapine ODT Orally disintegrating tablets",http://www.mydr.com.au/medicines/cmis/terry-white-chemists-olanzapine-odt-orally-disintegrating-tablets
91850001,"Olanzapine-GA ODT","Olanzapine-GA ODT Orally disintegrating tablets",http://www.mydr.com.au/medicines/cmis/olanzapine-ga-odt-orally-disintegrating-tablets
91870001,"PS Olanzapine ODT","PS Olanzapine ODT (orally disintegrating tablets)",http://www.mydr.com.au/medicines/cmis/ps-olanzapine-odt-orally-disintegrating-tablets-
91890001,"Ondansetron Tabs Pfizer","Ondansetron Tabs Pfizer Tablets",http://www.mydr.com.au/medicines/cmis/ondansetron-tabs-pfizer-tablets
91900001,APO-Olanzapine,"APO-Olanzapine Tablets",http://www.mydr.com.au/medicines/cmis/apo-olanzapine-tablets
91910001,"Indopril Combi 4/1.25","Indopril Combi 4/1.25 Tablets",http://www.mydr.com.au/medicines/cmis/indopril-combi-4-1-25-tablets
91920001,"Chemmart Olanzapine","Chemmart Olanzapine Tablets",http://www.mydr.com.au/medicines/cmis/chemmart-olanzapine-tablets
91930001,"Lanzek and Lanzek Zydis","Lanzek Tablets",http://www.mydr.com.au/medicines/cmis/lanzek-tablets
91930002,"Lanzek and Lanzek Zydis","Lanzek Zydis Wafers",http://www.mydr.com.au/medicines/cmis/lanzek-zydis-wafers
91950001,Olanzapine-GA,"Olanzapine-GA Tablets",http://www.mydr.com.au/medicines/cmis/olanzapine-ga-tablets
91960001,"Mycophenolate Sandoz","Mycophenolate Sandoz Capsules",http://www.mydr.com.au/medicines/cmis/mycophenolate-sandoz-capsules
91960002,"Mycophenolate Sandoz","Mycophenolate Sandoz Tablets",http://www.mydr.com.au/medicines/cmis/mycophenolate-sandoz-tablets
91970001,Olanzapine-PS,"Olanzapine-PS Tablets",http://www.mydr.com.au/medicines/cmis/olanzapine-ps-tablets
91980001,"APO-Mycophenolate Capsules","APO-Mycophenolate Capsules",http://www.mydr.com.au/medicines/cmis/apo-mycophenolate-capsules
91990001,Ceptolate,"Ceptolate Capsules",http://www.mydr.com.au/medicines/cmis/ceptolate-capsules
91990002,Ceptolate,"Ceptolate Tablets",http://www.mydr.com.au/medicines/cmis/ceptolate-tablets
92000001,"Olanzapine RBX","Olanzapine RBX Tablets",http://www.mydr.com.au/medicines/cmis/olanzapine-rbx-tablets
92010001,"Olanzapine Sandoz","Olanzapine Sandoz Tablets",http://www.mydr.com.au/medicines/cmis/olanzapine-sandoz-tablets
92020001,Ozin,"Ozin Tablets",http://www.mydr.com.au/medicines/cmis/ozin-tablets
92030001,"Terry White Chemists Olanzapine","Terry White Chemists Olanzapine Tablets",http://www.mydr.com.au/medicines/cmis/terry-white-chemists-olanzapine-tablets
92050001,"Zypine, Zypine ODT","Zypine Tablets",http://www.mydr.com.au/medicines/cmis/zypine-tablets
92050002,"Zypine, Zypine ODT","Zypine ODT (orally disintegrating tablets)",http://www.mydr.com.au/medicines/cmis/zypine-odt-orally-disintegrating-tablets-
92060001,APO-Prazosin,"APO-Prazosin Tablets",http://www.mydr.com.au/medicines/cmis/apo-prazosin-tablets
92070001,Edurant,"Edurant Tablets",http://www.mydr.com.au/medicines/cmis/edurant-tablets
92080001,APO-Quetiapine,"APO-Quetiapine Tablets",http://www.mydr.com.au/medicines/cmis/apo-quetiapine-tablets
92090001,"Chemmart Quetiapine","Chemmart Quetiapine Tablets",http://www.mydr.com.au/medicines/cmis/chemmart-quetiapine-tablets
92100001,Delucon,"Delucon Tablets",http://www.mydr.com.au/medicines/cmis/delucon-tablets
92110001,"Amlodipine Pfizer","Amlodipine Pfizer Tablets",http://www.mydr.com.au/medicines/cmis/amlodipine-pfizer-tablets
92130001,"Quetiapine Actavis","Quetiapine Actavis Tablets",http://www.mydr.com.au/medicines/cmis/quetiapine-actavis-tablets
94520001,"Risperidone GH","Risperidone GH Tablets",http://www.mydr.com.au/medicines/cmis/risperidone-gh-tablets
94530001,"Gamine XR","Gamine XR Prolonged release capsules",http://www.mydr.com.au/medicines/cmis/gamine-xr-prolonged-release-capsules
94540001,Zelboraf,"Zelboraf Tablets",http://www.mydr.com.au/medicines/cmis/zelboraf-tablets
94550001,"Lamivudine RBX","Lamivudine RBX Tablets",http://www.mydr.com.au/medicines/cmis/lamivudine-rbx-tablets
94570001,Latanocom,"Latanocom Eye drops",http://www.mydr.com.au/medicines/cmis/latanocom-eye-drops
94580001,APO-Latanoprost,"APO-Latanoprost Eye drops",http://www.mydr.com.au/medicines/cmis/apo-latanoprost-eye-drops
94590001,"Chemmart Latanoprost","Chemmart Latanoprost Eye drops",http://www.mydr.com.au/medicines/cmis/chemmart-latanoprost-eye-drops
94600001,"Latanoprost Pfizer","Latanoprost Pfizer Eye drops",http://www.mydr.com.au/medicines/cmis/latanoprost-pfizer-eye-drops
94610001,"Latanoprost Sandoz","Latanoprost Sandoz Eye drops",http://www.mydr.com.au/medicines/cmis/latanoprost-sandoz-eye-drops
94620001,"Terry White Chemists Latanoprost","Terry White Chemists Latanoprost Eye drops",http://www.mydr.com.au/medicines/cmis/terry-white-chemists-latanoprost-eye-drops
94660001,APO-Hydroxychloroquine,"APO-Hydroxychloroquine Tablets",http://www.mydr.com.au/medicines/cmis/apo-hydroxychloroquine-tablets
94670001,"Chemmart Hydroxychloroquine","Chemmart Hydroxychloroquine Tablets",http://www.mydr.com.au/medicines/cmis/chemmart-hydroxychloroquine-tablets
94680001,"Terry White Chemists Hydroxychloroquine","Terry White Chemists Hydroxychloroquine Tablets",http://www.mydr.com.au/medicines/cmis/terry-white-chemists-hydroxychloroquine-tablets
94700001,"Orion Temozolomide","Orion Temozolomide Capsules",http://www.mydr.com.au/medicines/cmis/orion-temozolomide-capsules
94780001,"Atorvastatin SCP","Atorvastatin SCP Tablets",http://www.mydr.com.au/medicines/cmis/atorvastatin-scp-tablets
94790001,Melox,"Melox Capsules",http://www.mydr.com.au/medicines/cmis/melox-capsules
94830001,"Stada Clopidogrel","Stada Clopidogrel Tablets",http://www.mydr.com.au/medicines/cmis/stada-clopidogrel-tablets
94840001,Cyprocur,"Cyprocur Tablets",http://www.mydr.com.au/medicines/cmis/cyprocur-tablets
94860001,"APO-Galantamine MR","APO-Galantamine MR Modified release capsules",http://www.mydr.com.au/medicines/cmis/apo-galantamine-mr-modified-release-capsules
