id,title,format_type,medical_type,author_id,author,source_id,source,note,reviewed,status,licensable,page_image,section_url,url,word_count
2362,"Rheumatoid arthritis",standard_article,all_about_your_condition,2,myDr,,,"Title changed. References: Original materials sourced from Havas MediMedia. 2016 updated: Health guide/Havas Medimedia article re-written as myDr","2016-03-21 00:00:00",1,1,,arthritis,http://www.mydr.com.au/arthritis/rheumatoid-arthritis,1317
2360,Osteoarthritis,standard_article,all_about_your_condition,2,myDr,,,,"2016-05-26 00:00:00",1,1,,arthritis,http://www.mydr.com.au/arthritis/osteoarthritis,2006
2359,Gout,standard_article,all_about_your_condition,2,myDr,,,,"2016-05-11 00:00:00",1,1,,arthritis,http://www.mydr.com.au/arthritis/gout,1721
2358,"Food allergy",standard_article,all_about_your_condition,2,myDr,,,"New version by WA 1/3/04. 3/12/14: Table added (modified table from 'Asthma and food').","2012-08-01 00:00:00",1,1,,nutrition-weight,http://www.mydr.com.au/nutrition-weight/food-allergy,1481
2356,Bursitis,standard_article,all_about_your_condition,2,myDr,,,,"2015-09-25 00:00:00",1,1,,sports-fitness,http://www.mydr.com.au/sports-fitness/bursitis,756
2355,"Dyslexia in children",standard_article,all_about_your_condition,2,myDr,,,,"2012-10-17 00:00:00",1,1,,kids-teens-health,http://www.mydr.com.au/kids-teens-health/dyslexia-in-children,1199
2354,"Strength training exercises",illustrated_article,exercise_fitness,2,myDr,,,"Title change. Prev FA. HI informed.","2015-03-24 00:00:00",1,1,,sports-fitness,http://www.mydr.com.au/sports-fitness/strength-training-exercises,3011
2353,"Autism spectrum disorder (ASD)",standard_article,all_about_your_condition,2,myDr,,,"Title changed from ""Autism""  to ""Autistic spectrum disorders"" 2016: Title (but not url) changed to Autism spectrum disorder (ASD)","2016-04-20 00:00:00",1,1,,kids-teens-health,http://www.mydr.com.au/kids-teens-health/autism-spectrum-disorders,1684
2350,"Measles: what you need to know",standard_article,all_about_your_condition,2,myDr,,,"Originally New Zealand Everybody site. Havas MediMedia.","2015-09-21 00:00:00",1,1,,kids-teens-health,http://www.mydr.com.au/kids-teens-health/measles-what-you-need-to-know,1237
2344,Impetigo,standard_article,all_about_your_condition,2,myDr,,,,"2016-02-18 00:00:00",1,1,,skin-hair,http://www.mydr.com.au/skin-hair/impetigo,924
2343,"Cannabis psychosis",standard_article,all_about_your_condition,9,"SANE Australia",,,,"2012-01-01 00:00:00",1,2,,mental-health,http://www.mydr.com.au/mental-health/cannabis-psychosis,563
2340,"Whooping cough overview",standard_article,all_about_your_condition,2,myDr,,,"Title change","2009-10-12 00:00:00",1,1,,respiratory-health,http://www.mydr.com.au/respiratory-health/whooping-cough-overview,1192
2339,"Warming up and cooling down for exercise",standard_article,exercise_fitness,2,myDr,,,"Title changed from ""How to warm up and cool down for exercise"". Prev FA.","2015-03-24 00:00:00",1,1,,sports-fitness,http://www.mydr.com.au/sports-fitness/warming-up-and-cooling-down-for-exercise,1469
2338,"Dehydration and hot weather",standard_article,symptoms,2,myDr,,,"Title change. Adapted from the following sources: Australian Bureau of Meteorology: Media Release, September 2000; New Children's Hospital, Sydney: 'Heat and children' Fact Sheet; Texas Children's Hospital, Houston: Media Release; Rehydration Project: ","2012-09-26 00:00:00",1,1,,travel-health,http://www.mydr.com.au/travel-health/dehydration-and-hot-weather,889
2337,"Skin cancer risk factors in Australia",standard_article,all_about_your_condition,2,myDr,,,"Title change","2010-04-14 00:00:00",1,1,,skin-hair,http://www.mydr.com.au/skin-hair/skin-cancer-risk-factors-in-australia,524
2336,"Suicidal behaviour and self-harm",standard_article,all_about_your_condition,9,"SANE Australia",,,,"2013-01-01 00:00:00",1,2,,mental-health,http://www.mydr.com.au/mental-health/suicidal-behaviour-and-self-harm,655
2334,"Aerobic exercise: what you need to know",standard_article,exercise_fitness,2,myDr,,,"Title change. Prev FA. HI informed.","2015-03-24 00:00:00",1,1,,sports-fitness,http://www.mydr.com.au/sports-fitness/aerobic-exercise-what-you-need-to-know,1873
2333,"Mental illness: how family and friends can help",standard_article,all_about_your_condition,9,"SANE Australia",,,,"2012-01-01 00:00:00",1,2,,mental-health,http://www.mydr.com.au/mental-health/mental-illness-how-family-and-friends-can-help,1291
2330,"Exercise to burn fat",standard_article,exercise_fitness,2,myDr,,,"Title change. Prev FA. HI informed.","2015-03-24 00:00:00",1,1,,sports-fitness,http://www.mydr.com.au/sports-fitness/exercise-to-burn-fat,1844
2329,"Skin cancer treatment options",standard_article,treatments,2,myDr,,,,"2013-06-30 00:00:00",1,1,,skin-hair,http://www.mydr.com.au/skin-hair/skin-cancer-treatment-options,980
2327,"Diabetes complications ",standard_article,all_about_your_condition,2,myDr,,,"Title change","2015-06-12 00:00:00",1,1,,diabetes,http://www.mydr.com.au/diabetes/diabetes-complications,587
2326,"Stretching: an illustrated guide",illustrated_article,exercise_fitness,2,myDr,,,"Name changed. HI informed - replaced FA  item.","2015-03-24 00:00:00",1,1,,sports-fitness,http://www.mydr.com.au/sports-fitness/stretching-an-illustrated-guide,3039
2325,"Antipsychotic medication",standard_article,treatments,9,"SANE Australia",,,"title changed","2010-01-01 00:00:00",1,2,,mental-health,http://www.mydr.com.au/mental-health/antipsychotic-medication,1673
2324,Depression,standard_article,all_about_your_condition,9,"SANE Australia",,,,"2011-01-01 00:00:00",1,2,,mental-health,http://www.mydr.com.au/mental-health/depression,483
2321,"Ketoacidosis: a complication of diabetes",standard_article,all_about_your_condition,2,myDr,,,"<i>myDr</i>, 2000. rewrite","2009-09-14 00:00:00",1,1,,diabetes,http://www.mydr.com.au/diabetes/ketoacidosis-a-complication-of-diabetes,629
2320,"Diabetic nephropathy",standard_article,all_about_your_condition,2,myDr,,,,"2016-07-11 00:00:00",1,1,,diabetes,http://www.mydr.com.au/diabetes/diabetic-nephropathy,1209
2318,"Borderline personality disorder",standard_article,all_about_your_condition,9,"SANE Australia",,,,"2016-05-16 00:00:00",1,2,,mental-health,http://www.mydr.com.au/mental-health/borderline-personality-disorder,851
2317,"Physical activity and exercise: getting started",standard_article,exercise_fitness,2,myDr,,,"Title change. Prev FA. HI informed. MD made some text amendments in April 2004, following a reader email from a fitness instructor. See attached documentation. Rewritten by AAESS in 2006 and split into 2. Other half is 4366","2015-03-24 00:00:00",1,1,,sports-fitness,http://www.mydr.com.au/sports-fitness/physical-activity-and-exercise-getting-started,2585
2316,"Retinopathy in diabetes",standard_article,all_about_your_condition,2,myDr,,,"has 2 Captions. Remove for licence.","2010-02-12 00:00:00",1,1,,diabetes,http://www.mydr.com.au/diabetes/retinopathy-in-diabetes,791
2311,"Neuropathy in diabetes",standard_article,all_about_your_condition,2,myDr,,,,"2015-03-10 00:00:00",1,1,,pain,http://www.mydr.com.au/pain/neuropathy-in-diabetes,1119
2309,Psychosis,standard_article,all_about_your_condition,9,"SANE Australia",,,"Title changed","2016-05-24 00:00:00",1,2,,mental-health,http://www.mydr.com.au/mental-health/psychosis,425
2307,"Hypoglycaemia in diabetes",standard_article,all_about_your_condition,2,myDr,,,,"2015-05-05 00:00:00",1,1,,diabetes,http://www.mydr.com.au/diabetes/hypoglycaemia-in-diabetes,1062
2305,"Breast lumps and cancer",standard_article,all_about_your_condition,2,myDr,,,,"2009-07-01 00:00:00",1,1,,womens-health,http://www.mydr.com.au/womens-health/breast-lumps-and-cancer,534
2303,Endometriosis,standard_article,all_about_your_condition,2,myDr,,,"Original material sourced from Havas MediMedia. ","2016-03-23 00:00:00",1,1,,womens-health,http://www.mydr.com.au/womens-health/endometriosis,1858
2301,Menopause,standard_article,all_about_your_condition,2,myDr,,,"Oestrogen chart appvd 02/06/06","2009-09-04 00:00:00",1,1,,womens-health,http://www.mydr.com.au/womens-health/menopause,1710
2299,"Period pain",standard_article,all_about_your_condition,2,myDr,,,"New Zealand Everybody site.","2009-03-30 00:00:00",1,1,,womens-health,http://www.mydr.com.au/womens-health/period-pain,841
2298,"Bipolar disorder",standard_article,all_about_your_condition,9,"SANE Australia",,,"SANE australia 2000","2010-01-01 00:00:00",1,2,,mental-health,http://www.mydr.com.au/mental-health/bipolar-disorder,568
2297,"Breast abscesses",standard_article,all_about_your_condition,2,myDr,,,"2016: substantial changes to original article from Health Guide, Havas MediMedia","2016-02-18 00:00:00",1,1,,womens-health,http://www.mydr.com.au/womens-health/breast-abscesses,950
2294,"Prostate enlargement",standard_article,all_about_your_condition,2,myDr,,,,"2016-06-26 00:00:00",1,1,https://s3-ap-southeast-2.amazonaws.com/mydr2016/site_content/files/images/categories/anatom/enlarged_prostate_2_750.jpg,cancer-care,http://www.mydr.com.au/cancer-care/prostate-enlargement,2014
2293,"Prostate problems: benign prostatic hypertrophy",standard_article,all_about_your_condition,2,myDr,,,"New Zealand Everybody site.","2009-05-10 00:00:00",1,1,,cancer-care,http://www.mydr.com.au/cancer-care/prostate-problems-benign-prostatic-hypertrophy,1147
2292,"Impotence treatments",standard_article,treatments,2,myDr,,,"""orig unknown, rewritten MD"". Old references: PI, CMI, Harvard Health What to do ab ED, Mens health book by Sarah Brewer, Krames","2009-07-29 00:00:00",1,1,,sexual-health,http://www.mydr.com.au/sexual-health/impotence-treatments,1539
2291,"Testicular self-examination (TSE)",standard_article,medical_tests,2,myDr,,,,"2013-04-10 00:00:00",1,1,,mens-health,http://www.mydr.com.au/mens-health/testicular-self-examination-tse,518
2290,"Testicular cancer",standard_article,all_about_your_condition,2,myDr,,,,"2016-06-21 00:00:00",1,1,,mens-health,http://www.mydr.com.au/mens-health/testicular-cancer,1723
2289,"Colon polyps (bowel polyps)",standard_article,all_about_your_condition,2,myDr,,,,"2016-04-21 00:00:00",1,1,,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/colon-polyps,1158
2287,"Motor neurone disease",standard_article,all_about_your_condition,1,"Dr Michael Jones",,,,"2012-12-20 00:00:00",1,1,,first-aid-self-care,http://www.mydr.com.au/first-aid-self-care/motor-neurone-disease,361
2286,"PMS and ovarian cycle syndrome",standard_article,all_about_your_condition,2,myDr,,,"Was Mike Jones","2010-01-20 00:00:00",1,1,,womens-health,http://www.mydr.com.au/womens-health/pms-and-ovarian-cycle-syndrome,518
2285,"Pregnant women and risk of malaria",standard_article,all_about_your_condition,2,myDr,,,,"2010-11-17 00:00:00",1,1,,travel-health,http://www.mydr.com.au/travel-health/pregnant-women-and-risk-of-malaria,254
2284,"Restless legs syndrome",standard_article,all_about_your_condition,2,myDr,,,"Former Mike Jones article overwritten with Linda Calabresi article for MO/myDr","2012-12-19 00:00:00",1,1,,pain,http://www.mydr.com.au/pain/restless-legs-syndrome,575
2283,Scabies,standard_article,all_about_your_condition,1,"Dr Michael Jones",,,,"2013-02-20 00:00:00",1,1,,skin-hair,http://www.mydr.com.au/skin-hair/scabies,292
2282,Scoliosis,standard_article,all_about_your_condition,1,"Dr Michael Jones",,,,"2012-12-19 00:00:00",1,1,,kids-teens-health,http://www.mydr.com.au/kids-teens-health/scoliosis,353
2279,"Morning sickness: how to cope",standard_article,all_about_your_condition,2,myDr,,,"Originally MJ article, rewritten as myDr","2009-03-07 00:00:00",1,1,,babies-pregnancy,http://www.mydr.com.au/babies-pregnancy/morning-sickness-how-to-cope,352
2278,"Seasonal affective disorder",standard_article,all_about_your_condition,2,myDr,,,"Previously Mike Jones","2010-02-05 00:00:00",1,1,,mental-health,http://www.mydr.com.au/mental-health/seasonal-affective-disorder,411
2276,"Leg cramps",standard_article,symptoms,1,"Dr Michael Jones",,,,"2010-01-29 00:00:00",1,1,,sports-fitness,http://www.mydr.com.au/sports-fitness/leg-cramps,281
2275,"Adult immunisation",standard_article,treatments,2,myDr,,,,"2013-06-29 00:00:00",1,1,,seniors-health,http://www.mydr.com.au/seniors-health/adult-immunisation,1424
2274,"Headache: what makes a headache serious?",standard_article,symptoms,2,myDr,,,"Title changed. Previously Mike Jones.","2010-01-08 00:00:00",1,1,,first-aid-self-care,http://www.mydr.com.au/first-aid-self-care/headache-what-makes-a-headache-serious,667
2273,"Immunotherapy treatment",standard_article,treatments,2,myDr,,,"2015: Title change. Rewritten as myDr.","2015-10-05 00:00:00",1,1,,allergy,http://www.mydr.com.au/allergy/immunotherapy-treatment,1116
2272,Grief,standard_article,all_about_your_condition,1,"Dr Michael Jones",,,,"2010-03-17 00:00:00",1,1,,mental-health,http://www.mydr.com.au/mental-health/grief,656
2269,"Ectopic pregnancy",standard_article,all_about_your_condition,2,myDr,,,"2016: Mike Jones article re-written as myDr","2016-05-26 00:00:00",1,1,,babies-pregnancy,http://www.mydr.com.au/babies-pregnancy/ectopic-pregnancy,1423
2268,"Drinking water",standard_article,all_about_your_condition,2,myDr,,,,"2015-08-07 00:00:00",1,1,,nutrition-weight,http://www.mydr.com.au/nutrition-weight/drinking-water,389
2266,"Dementia and old age",standard_article,all_about_your_condition,1,"Dr Michael Jones",,,"Title change","2007-12-07 00:00:00",1,1,,seniors-health,http://www.mydr.com.au/seniors-health/dementia-and-old-age,266
2262,Rosacea,standard_article,all_about_your_condition,2,myDr,,,,"2016-06-04 00:00:00",1,1,,skin-hair,http://www.mydr.com.au/skin-hair/rosacea,1288
2260,"Bad breath (halitosis)",standard_article,symptoms,2,myDr,3,myDr,,"2016-06-10 00:00:00",1,1,,first-aid-self-care,http://www.mydr.com.au/first-aid-self-care/bad-breath-halitosis,1709
2258,Amnesia,standard_article,symptoms,1,"Dr Michael Jones",,,,"2013-02-13 00:00:00",1,1,,seniors-health,http://www.mydr.com.au/seniors-health/amnesia,519
2257,"Contraception: long-term options for women",standard_article,treatments,2,myDr,,,"Title changed","2013-09-21 00:00:00",1,1,,babies-pregnancy,http://www.mydr.com.au/babies-pregnancy/contraception-long-term-options-for-women,1506
2256,"Yellow fever",standard_article,all_about_your_condition,2,myDr,,,,"2012-02-15 00:00:00",1,1,,travel-health,http://www.mydr.com.au/travel-health/yellow-fever,756
2255,Typhoid,standard_article,all_about_your_condition,2,myDr,,,,"2012-09-12 00:00:00",1,1,,travel-health,http://www.mydr.com.au/travel-health/typhoid,429
2254,"Rabies: information for travellers",standard_article,all_about_your_condition,2,myDr,,,,"2013-02-20 00:00:00",1,1,,travel-health,http://www.mydr.com.au/travel-health/rabies-information-for-travellers,668
2253,"Meningococcal disease: information for travellers",standard_article,all_about_your_condition,2,myDr,,,"2003: MIMS travel health info, rewritten. updated 8th Immunisation Handbook.","2014-08-20 00:00:00",1,1,,travel-health,http://www.mydr.com.au/travel-health/meningococcal-disease-information-for-travellers,600
2252,"Malaria precautions while pregnant or breast feeding",standard_article,treatments,2,myDr,,,,"2013-02-20 00:00:00",1,1,,travel-health,http://www.mydr.com.au/travel-health/malaria-precautions-while-pregnant-or-breast-feeding,672
2251,"Malaria overview",standard_article,all_about_your_condition,2,myDr,,,"Title change","2012-09-12 00:00:00",1,1,,travel-health,http://www.mydr.com.au/travel-health/malaria-overview,845
2250,"Japanese encephalitis",standard_article,all_about_your_condition,2,myDr,,,"Replaced old article","2012-02-29 00:00:00",1,1,,travel-health,http://www.mydr.com.au/travel-health/japanese-encephalitis,969
2249,"HIV infection: precautions for HIV-infected travellers",standard_article,all_about_your_condition,2,myDr,,,"Title change. MIMS Travel health content rewritten. Second title change 2011","2010-01-13 00:00:00",1,1,,travel-health,http://www.mydr.com.au/travel-health/hiv-infection-precautions-for-hiv-infected-travellers,1313
2247,"HIV-AIDS: safety and testing in overseas countries",standard_article,all_about_your_condition,2,myDr,,,"MIMS travel health info rewritten ","2010-01-20 00:00:00",1,1,,sexual-health,http://www.mydr.com.au/sexual-health/hiv-aids-safety-and-testing-in-overseas-countries,484
2244,"Travellers' diarrhoea",standard_article,all_about_your_condition,2,myDr,,,,"2010-12-01 00:00:00",1,1,,travel-health,http://www.mydr.com.au/travel-health/travellers-diarrhoea,970
2243,"Hepatitis B: information for travellers",standard_article,all_about_your_condition,2,myDr,,,"Title changed. HI informed. (To reflect content 07/10/03). Title changed to match article 2242. HI not informed yet (7/3/07)","2009-10-21 00:00:00",1,1,,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/hepatitis-b-information-for-travellers,773
2242,"Hepatitis A",standard_article,all_about_your_condition,2,myDr,,,"2015: Title changed from ""HA: info for travellers""","2015-10-28 00:00:00",1,1,,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/hepatitis-a,872
2241,Cholera,standard_article,all_about_your_condition,2,myDr,,,"vaccine info updated since SC review hence ad last review date.","2013-02-14 00:00:00",1,1,,travel-health,http://www.mydr.com.au/travel-health/cholera,700
2239,"Cancer: what is it?",standard_article,all_about_your_condition,2,myDr,,,,"2015-12-18 00:00:00",1,1,,cancer-care,http://www.mydr.com.au/cancer-care/cancer-what-is-it,828
2238,"Athlete's foot",standard_article,all_about_your_condition,2,myDr,,,,"2016-05-26 00:00:00",1,1,,skin-hair,http://www.mydr.com.au/skin-hair/athlete-s-foot,1421
2237,"Heat rash or prickly heat",standard_article,all_about_your_condition,2,myDr,,,"2015: Rewritten myDr","2015-10-23 00:00:00",1,1,,skin-hair,http://www.mydr.com.au/skin-hair/heat-rash-or-prickly-heat,455
2236,Chilblains,standard_article,all_about_your_condition,2,myDr,,,,"2015-10-23 00:00:00",1,1,,skin-hair,http://www.mydr.com.au/skin-hair/chilblains,609
2235,Dandruff,standard_article,all_about_your_condition,2,myDr,,,,"2012-08-29 00:00:00",1,1,,skin-hair,http://www.mydr.com.au/skin-hair/dandruff,488
2234,Warts,standard_article,all_about_your_condition,2,myDr,,,,"2012-08-22 00:00:00",1,1,,skin-hair,http://www.mydr.com.au/skin-hair/warts,667
2233,Nosebleeds,standard_article,symptoms,2,myDr,,,,"2012-08-15 00:00:00",1,1,,first-aid-self-care,http://www.mydr.com.au/first-aid-self-care/nosebleeds,813
2231,Sunburn,standard_article,all_about_your_condition,2,myDr,,,,"2012-08-15 00:00:00",1,1,,skin-hair,http://www.mydr.com.au/skin-hair/sunburn,751
2230,"Insect sting allergy",standard_article,all_about_your_condition,2,myDr,,,,"2015-10-05 00:00:00",1,1,,allergy,http://www.mydr.com.au/allergy/insect-sting-allergy,631
2229,"Genital warts",standard_article,all_about_your_condition,2,myDr,,,"New Zealand Every Body site: sex files","2012-07-18 00:00:00",1,1,,sexual-health,http://www.mydr.com.au/sexual-health/genital-warts,1207
2228,Diarrhoea,standard_article,all_about_your_condition,2,myDr,,,,"2009-12-02 00:00:00",1,1,,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/diarrhoea,854
2227,Rubella,standard_article,all_about_your_condition,2,myDr,,,"2015: Rewritten from NZE.","2015-10-29 00:00:00",1,1,,kids-teens-health,http://www.mydr.com.au/kids-teens-health/rubella,676
2226,Haemorrhoids,standard_article,all_about_your_condition,2,myDr,,,,"2015-11-10 00:00:00",1,1,,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/haemorrhoids,745
2225,Fever,standard_article,symptoms,2,myDr,,,,"2010-03-19 00:00:00",1,1,,kids-teens-health,http://www.mydr.com.au/kids-teens-health/fever,1112
2224,Epilepsy,standard_article,all_about_your_condition,2,myDr,,,,"2009-09-11 00:00:00",1,1,,kids-teens-health,http://www.mydr.com.au/kids-teens-health/epilepsy,1169
2223,Infertility,standard_article,all_about_your_condition,1,"Dr Michael Jones",,,,"2009-12-16 00:00:00",1,1,,sexual-health,http://www.mydr.com.au/sexual-health/infertility,653
2222,"Diverticular disease and diverticulitis",standard_article,all_about_your_condition,2,myDr,,,,"2016-05-24 00:00:00",1,1,,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/diverticular-disease-and-diverticulitis,1894
2221,"ADHD symptoms and diagnosis",standard_article,all_about_your_condition,2,myDr,,,"was MJ now myDr ninemsn updated 03/11/04 and 14/8/07","2012-10-19 00:00:00",1,1,,mental-health,http://www.mydr.com.au/mental-health/adhd-symptoms-and-diagnosis,1130
2220,Conjunctivitis,standard_article,all_about_your_condition,2,myDr,,,,"2015-10-14 00:00:00",1,1,,eye-health,http://www.mydr.com.au/eye-health/conjunctivitis,1159
2219,"Head lice",standard_article,all_about_your_condition,2,myDr,,,,"2009-11-30 00:00:00",1,1,,skin-hair,http://www.mydr.com.au/skin-hair/head-lice,874
2217,"Cystitis overview",standard_article,all_about_your_condition,2,myDr,,,"Title change. Originally from New Zealand Everybody site.","2009-11-22 00:00:00",1,1,,womens-health,http://www.mydr.com.au/womens-health/cystitis-overview,1048
2216,"Croup: symptoms and treatments",standard_article,all_about_your_condition,2,myDr,,,"SJ NZ Everybody","2016-03-23 00:00:00",1,1,,respiratory-health,http://www.mydr.com.au/respiratory-health/croup-symptoms-and-treatments,1119
2214,"Colic in infants",standard_article,all_about_your_condition,2,myDr,,,,"2016-05-13 00:00:00",1,1,,kids-teens-health,http://www.mydr.com.au/kids-teens-health/colic-in-infants,1243
2213,"Common cold",standard_article,all_about_your_condition,2,myDr,,,,"2009-11-06 00:00:00",1,1,,respiratory-health,http://www.mydr.com.au/respiratory-health/common-cold,607
2212,Chickenpox,standard_article,all_about_your_condition,1,"Dr Michael Jones",,,"Reference: 8th edn Immunisation Handbook: NHMRC","2012-12-12 00:00:00",1,1,,kids-teens-health,http://www.mydr.com.au/kids-teens-health/chickenpox,749
2210,"Acne overview",standard_article,all_about_your_condition,2,myDr,,,"Title change from Acne","2009-12-07 00:00:00",1,1,,skin-hair,http://www.mydr.com.au/skin-hair/acne-overview,1148
2209,Teething,standard_article,all_about_your_condition,2,myDr,,,,"2016-06-04 00:00:00",1,1,,pain,http://www.mydr.com.au/pain/teething,1111
2208,"Genital herpes: what is it?",standard_article,all_about_your_condition,2,myDr,,,"Adapted by WA from a myDr 2000 article","2012-08-29 00:00:00",1,1,,sexual-health,http://www.mydr.com.au/sexual-health/genital-herpes-what-is-it,753
2207,Palpitations,standard_article,symptoms,2,myDr,,,,"2009-04-18 00:00:00",1,1,,heart-stroke,http://www.mydr.com.au/heart-stroke/palpitations,624
2206,"Sexually transmitted infections (STIs)",standard_article,all_about_your_condition,2,myDr,,,"Title changed","2012-06-27 00:00:00",1,1,,sexual-health,http://www.mydr.com.au/sexual-health/sexually-transmitted-infections-stis,1335
2205,"Medicines: understanding your medicines",standard_article,treatments,2,myDr,,,"Title change","2012-12-12 00:00:00",1,1,,medicines,http://www.mydr.com.au/medicines/medicines-understanding-your-medicines,925
2204,"Electrocardiogram - ECG",standard_article,medical_tests,2,myDr,,,"17/12/2014: Added ECG image","2015-11-06 00:00:00",1,1,,tests-investigations,http://www.mydr.com.au/tests-investigations/electrocardiogram-ecg,818
2201,Endoscopy,standard_article,medical_tests,2,myDr,,,,"2016-05-03 00:00:00",1,1,,tests-investigations,http://www.mydr.com.au/tests-investigations/endoscopy,1313
2200,Biopsy,standard_article,medical_tests,2,myDr,,,"Title change","2010-01-29 00:00:00",1,1,,tests-investigations,http://www.mydr.com.au/tests-investigations/biopsy,701
2199,"Obesity and overweight",standard_article,all_about_your_condition,2,myDr,,,"2015: Title change from 'Obesity: Q and A'. sj18/9/00am13/10/00, rewritten wa12/2/04. Name change 2/04. HI informed. ","2015-04-28 00:00:00",1,1,,nutrition-weight,http://www.mydr.com.au/nutrition-weight/obesity-and-overweight,1868
2198,Leukaemia,standard_article,all_about_your_condition,2,myDr,,,"2013: Mike Jones article re-written as myDr","2013-04-28 00:00:00",1,1,,cancer-care,http://www.mydr.com.au/cancer-care/leukaemia,852
578,"Vegetarian diet",standard_article,nutrition,2,myDr,,,,"2013-08-09 00:00:00",1,1,,nutrition-weight,http://www.mydr.com.au/nutrition-weight/vegetarian-diet,1065
577,"Varicose veins",standard_article,all_about_your_condition,2,myDr,,,"Mike Jones article rewritten as myDr Jan 2013","2013-01-09 00:00:00",1,1,,womens-health,http://www.mydr.com.au/womens-health/varicose-veins,925
576,Vaccination,standard_article,treatments,2,myDr,,,"2014: Mike Jones article re-written as myDr","2014-02-28 00:00:00",1,1,,first-aid-self-care,http://www.mydr.com.au/first-aid-self-care/vaccination,873
575,Ultrasound,illustrated_article,medical_tests,1,"Dr Michael Jones",,,,"2009-05-02 00:00:00",1,1,,tests-investigations,http://www.mydr.com.au/tests-investigations/ultrasound,308
574,"Peptic ulcers",illustrated_article,all_about_your_condition,1,"Dr Michael Jones",,,,"2009-09-30 00:00:00",1,1,,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/peptic-ulcers,511
573,"Toxic shock syndrome",standard_article,all_about_your_condition,1,"Dr Michael Jones",,,"MJ originally - rewritten Feb 2011","2011-03-09 00:00:00",1,1,,womens-health,http://www.mydr.com.au/womens-health/toxic-shock-syndrome,473
572,"Toxaemia of pregnancy",standard_article,all_about_your_condition,1,"Dr Michael Jones",,,,"2009-04-18 00:00:00",1,1,,babies-pregnancy,http://www.mydr.com.au/babies-pregnancy/toxaemia-of-pregnancy,415
569,Tinnitus,standard_article,symptoms,2,myDr,,,"2013: Title change. removed ""when the ringing wont stop"" 2013: Replaced Mike Jones article with myDr rewrite","2013-04-21 00:00:00",1,1,,hearing-health,http://www.mydr.com.au/hearing-health/tinnitus,823
568,"TIA: transient ischaemic attack",standard_article,all_about_your_condition,2,myDr,,,"2016: Mike Jones article re-written as myDr","2016-05-03 00:00:00",1,1,,heart-stroke,http://www.mydr.com.au/heart-stroke/tia-transient-ischaemic-attack,1475
567,"Thyroid gland",standard_article,anatomy,2,myDr,,,"Changed substantially from MJ","2012-12-19 00:00:00",1,1,,first-aid-self-care,http://www.mydr.com.au/first-aid-self-care/thyroid-gland,520
566,Thrush,standard_article,all_about_your_condition,1,"Dr Michael Jones",,,,"2011-03-09 00:00:00",1,1,,womens-health,http://www.mydr.com.au/womens-health/thrush,477
565,Tetanus,standard_article,all_about_your_condition,2,myDr,,,,"2015-10-29 00:00:00",1,1,,first-aid-self-care,http://www.mydr.com.au/first-aid-self-care/tetanus,522
564,"Undescended testicles",standard_article,all_about_your_condition,2,myDr,,,,"2016-05-27 00:00:00",1,1,,mens-health,http://www.mydr.com.au/mens-health/undescended-testicles,1177
563,"Tennis elbow",illustrated_article,all_about_your_condition,2,myDr,,,"Replaced MJ with myDr article","2015-11-07 00:00:00",1,1,,sports-fitness,http://www.mydr.com.au/sports-fitness/tennis-elbow,575
561,"Adolescents: advice for parents",standard_article,all_about_your_condition,1,"Dr Michael Jones",,,"Title changed","2012-12-21 00:00:00",1,1,,kids-teens-health,http://www.mydr.com.au/kids-teens-health/adolescents-advice-for-parents,583
560,Tears,standard_article,symptoms,1,"Dr Michael Jones",,,,"2010-10-06 00:00:00",1,1,,eye-health,http://www.mydr.com.au/eye-health/tears,355
558,"Eyes in the sun",standard_article,all_about_your_condition,2,myDr,,,"2015: Rewritten as myDr from MJ","2015-10-14 00:00:00",1,1,,eye-health,http://www.mydr.com.au/eye-health/eyes-in-the-sun,440
557,"Suicide in teenagers",standard_article,all_about_your_condition,1,"Dr Michael Jones",,,"Title changed from ""Teenage suicide""","2012-12-07 00:00:00",1,1,,mental-health,http://www.mydr.com.au/mental-health/suicide-in-teenagers,843
552,"Sleep: top tips for restful sleep",standard_article,all_about_your_condition,2,myDr,,,"Title change. 2013: Mike Jones article re-written as myDr.","2015-04-08 00:00:00",1,1,,first-aid-self-care,http://www.mydr.com.au/first-aid-self-care/sleep-top-tips-for-restful-sleep,368
550,Sinusitis,standard_article,symptoms,2,myDr,,,"2015: Mike Jones article rewritten as myDr","2015-06-05 00:00:00",1,1,,respiratory-health,http://www.mydr.com.au/respiratory-health/sinusitis,1080
549,"Sudden infant death syndrome (SIDS)",standard_article,all_about_your_condition,2,myDr,,,,"2016-05-26 00:00:00",1,1,,babies-pregnancy,http://www.mydr.com.au/babies-pregnancy/sudden-infant-death-syndrome-sids,1137
