id,section_id,title,url,reviewed,created,pub_status,section_url,"canonical url"
4326,18,"Depression: Q and A",depression-q-and-a,2012-08-15,"2008-12-03 11:12:04",1,mental-health,http://www.mydr.com.au/mental-health/depression-q-and-a
4327,20,"Office ergonomics: workstation comfort and safety",office-ergonomics-workstation-comfort-and-safety,2012-05-02,"2008-12-03 11:12:04",1,pain,http://www.mydr.com.au/pain/office-ergonomics-workstation-comfort-and-safety
4328,18,"Animation: depression",animation-depression,2010-06-09,"2008-12-03 11:12:04",1,mental-health,http://www.mydr.com.au/mental-health/animation-depression
4330,26,"Cholesterol tests",cholesterol-tests,2015-06-10,"2008-12-03 11:12:04",1,tests-investigations,http://www.mydr.com.au/tests-investigations/cholesterol-tests
4331,20,"Pain and how you sense it",pain-and-how-you-sense-it,2012-02-29,"2008-12-03 11:12:04",1,pain,http://www.mydr.com.au/pain/pain-and-how-you-sense-it
4332,22,"Brain ageing and dementia",brain-ageing-and-dementia,2012-03-28,"2008-12-03 11:12:04",1,seniors-health,http://www.mydr.com.au/seniors-health/brain-ageing-and-dementia
4333,24,"Children's foot health",children-s-foot-health,2012-11-26,"2008-12-03 11:12:04",1,skin-hair,http://www.mydr.com.au/skin-hair/children-s-foot-health
4334,4,"Animation: osteoarthritis",animation-osteoarthritis,2010-06-11,"2008-12-03 11:12:04",1,arthritis,http://www.mydr.com.au/arthritis/animation-osteoarthritis
4337,14,"Animation: stroke",animation-stroke,2010-06-11,"2008-12-03 11:12:04",1,heart-stroke,http://www.mydr.com.au/heart-stroke/animation-stroke
4339,12,"Idiopathic retroperitoneal fibrosis",idiopathic-retroperitoneal-fibrosis,2013-02-04,"2008-12-03 11:12:04",1,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/idiopathic-retroperitoneal-fibrosis
4340,26,"Bone mineral density tests",bone-mineral-density-tests,2011-07-27,"2008-12-03 11:12:04",1,tests-investigations,http://www.mydr.com.au/tests-investigations/bone-mineral-density-tests
4341,3,"Allergic rhinitis relief",allergic-rhinitis-relief,2009-09-21,"2008-12-03 11:12:04",1,allergy,http://www.mydr.com.au/allergy/allergic-rhinitis-relief
4343,2,"Alcohol: how much is too much?",alcohol-how-much-is-too-much,2015-02-11,"2008-12-03 11:12:04",1,addictions,http://www.mydr.com.au/addictions/alcohol-how-much-is-too-much
4346,26,"Prostate specific antigen (PSA) tests",prostate-specific-antigen-psa-tests,2011-08-19,"2008-12-03 11:12:04",1,tests-investigations,http://www.mydr.com.au/tests-investigations/prostate-specific-antigen-psa-tests
4347,19,"Animation: Effects of obesity",animation-effects-of-obesity,2010-06-11,"2008-12-03 11:12:04",1,nutrition-weight,http://www.mydr.com.au/nutrition-weight/animation-effects-of-obesity
4348,11,"Sleep: what happens to your body ",sleep-what-happens-to-your-body,2012-11-26,"2008-12-03 11:12:04",1,first-aid-self-care,http://www.mydr.com.au/first-aid-self-care/sleep-what-happens-to-your-body
4357,15,"Recovery position",recovery-position,2012-11-18,"2008-12-03 11:12:05",1,health-images,http://www.mydr.com.au/health-images/recovery-position
4362,26,"Coeliac disease: tests",coeliac-disease-tests,2010-03-03,"2008-12-03 11:12:05",1,tests-investigations,http://www.mydr.com.au/tests-investigations/coeliac-disease-tests
4363,19,"Gluten and gluten-free diet",gluten-and-gluten-free-diet,2012-06-27,"2008-12-03 11:12:05",1,nutrition-weight,http://www.mydr.com.au/nutrition-weight/gluten-and-gluten-free-diet
4364,26,"Allergy blood tests",allergy-blood-tests,2012-10-03,"2008-12-03 11:12:05",1,tests-investigations,http://www.mydr.com.au/tests-investigations/allergy-blood-tests
4366,25,"Exercise: easing into it",exercise-easing-into-it,2015-04-14,"2008-12-03 11:12:05",1,sports-fitness,http://www.mydr.com.au/sports-fitness/exercise-easing-into-it
4372,12,"Small intestine",small-intestine,2012-12-21,"2008-12-03 11:12:05",1,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/small-intestine
4374,10,"Amblyopia (lazy eye)",amblyopia-lazy-eye,2011-08-12,"2008-12-03 11:12:05",1,eye-health,http://www.mydr.com.au/eye-health/amblyopia-lazy-eye
4375,25,"Mallet finger",mallet-finger,2015-09-19,"2008-12-03 11:12:05",1,sports-fitness,http://www.mydr.com.au/sports-fitness/mallet-finger
4376,14,"Peripheral arterial disease",peripheral-arterial-disease,2012-01-25,"2008-12-03 11:12:05",1,heart-stroke,http://www.mydr.com.au/heart-stroke/peripheral-arterial-disease
4377,16,"Kawasaki disease",kawasaki-disease,2012-02-01,"2008-12-03 11:12:05",1,kids-teens-health,http://www.mydr.com.au/kids-teens-health/kawasaki-disease
4378,25,"Osteitis pubis in athletes",osteitis-pubis-in-athletes,2015-10-19,"2008-12-03 11:12:05",1,sports-fitness,http://www.mydr.com.au/sports-fitness/osteitis-pubis-in-athletes
4379,16,"Cardiomyopathy in children",cardiomyopathy-in-children,2012-05-23,"2008-12-03 11:12:05",1,kids-teens-health,http://www.mydr.com.au/kids-teens-health/cardiomyopathy-in-children
4380,4,"Osteoarthritis treatments",osteoarthritis-treatments,2012-11-28,"2008-12-03 11:12:05",1,arthritis,http://www.mydr.com.au/arthritis/osteoarthritis-treatments
4381,16,"Obstructive sleep apnoea in children",obstructive-sleep-apnoea-in-children,2012-10-10,"2008-12-03 11:12:05",1,kids-teens-health,http://www.mydr.com.au/kids-teens-health/obstructive-sleep-apnoea-in-children
4382,15,"Chronic kidney disease",chronic-kidney-disease,2012-08-01,"2008-12-03 11:12:05",1,health-images,http://www.mydr.com.au/health-images/chronic-kidney-disease
4383,26,"Lung function testing in children",lung-function-testing-in-children,2013-02-04,"2008-12-03 11:12:05",1,tests-investigations,http://www.mydr.com.au/tests-investigations/lung-function-testing-in-children
4384,24,"Acne: skin care while using acne treatments",acne-skin-care-while-using-acne-treatments,2012-11-26,"2008-12-03 11:12:05",1,skin-hair,http://www.mydr.com.au/skin-hair/acne-skin-care-while-using-acne-treatments
4385,15,"Thyroid nodules",thyroid-nodules,2012-12-06,"2008-12-03 11:12:05",1,health-images,http://www.mydr.com.au/health-images/thyroid-nodules
4386,16,"Gastroenteritis in children",gastroenteritis-in-children,2012-11-14,"2008-12-03 11:12:05",1,kids-teens-health,http://www.mydr.com.au/kids-teens-health/gastroenteritis-in-children
4387,11,"Guillain-Barre syndrome",guillain-barre-syndrome,2012-11-13,"2008-12-03 11:12:05",1,first-aid-self-care,http://www.mydr.com.au/first-aid-self-care/guillain-barre-syndrome
4388,7,"Bladder cancer",bladder-cancer,2012-12-06,"2008-12-03 11:12:05",1,cancer-care,http://www.mydr.com.au/cancer-care/bladder-cancer
4389,10,"Eye injuries: prevention",eye-injuries-prevention,2012-11-29,"2008-12-03 11:12:05",1,eye-health,http://www.mydr.com.au/eye-health/eye-injuries-prevention
4390,10,"Corneal injuries",corneal-injuries,2012-11-29,"2008-12-03 11:12:05",1,eye-health,http://www.mydr.com.au/eye-health/corneal-injuries
4391,22,"Giant cell arteritis and polymyalgia rheumatica",giant-cell-arteritis-and-polymyalgia-rheumatica,2013-02-04,"2008-12-03 11:12:05",1,seniors-health,http://www.mydr.com.au/seniors-health/giant-cell-arteritis-and-polymyalgia-rheumatica
4392,16,"Bowed legs",bowed-legs,2012-12-06,"2008-12-03 11:12:05",1,kids-teens-health,http://www.mydr.com.au/kids-teens-health/bowed-legs
4393,22,"Dementia: behavioural and psychological symptoms",dementia-behavioural-and-psychological-symptoms,2012-11-26,"2008-12-03 11:12:05",1,seniors-health,http://www.mydr.com.au/seniors-health/dementia-behavioural-and-psychological-symptoms
4394,6,"Cleft lip and palate",cleft-lip-and-palate,2012-11-26,"2008-12-03 11:12:05",1,babies-pregnancy,http://www.mydr.com.au/babies-pregnancy/cleft-lip-and-palate
4395,21,"Alpha1-antitrypsin deficiency",alpha1-antitrypsin-deficiency,2012-11-26,"2008-12-03 11:12:05",1,respiratory-health,http://www.mydr.com.au/respiratory-health/alpha1-antitrypsin-deficiency
4396,14,"Syncope (fainting)",syncope-fainting,2012-11-28,"2008-12-03 11:12:05",1,heart-stroke,http://www.mydr.com.au/heart-stroke/syncope-fainting
4397,20,"Chronic pain management",chronic-pain-management,2012-12-18,"2008-12-03 11:12:05",1,pain,http://www.mydr.com.au/pain/chronic-pain-management
4398,26,"Electroencephalogram (EEG)",electroencephalogram-eeg,2013-05-15,"2008-12-03 11:12:05",1,tests-investigations,http://www.mydr.com.au/tests-investigations/electroencephalogram-eeg
4400,12,"How your food is digested",how-your-food-is-digested,2012-12-12,"2008-12-03 11:12:05",1,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/how-your-food-is-digested
4401,4,"Osteoarthritis: joints affected",osteoarthritis-joints-affected,2014-11-10,"2008-12-03 11:12:05",1,arthritis,http://www.mydr.com.au/arthritis/osteoarthritis-joints-affected
4402,4,"Rheumatoid arthritis: joints affected",rheumatoid-arthritis-joints-affected,2014-11-10,"2008-12-03 11:12:05",1,arthritis,http://www.mydr.com.au/arthritis/rheumatoid-arthritis-joints-affected
4407,6,"Down syndrome",down-syndrome,2012-12-21,"2008-12-03 11:12:05",1,babies-pregnancy,http://www.mydr.com.au/babies-pregnancy/down-syndrome
4411,28,"Ovarian cancer test (CA125)",ovarian-cancer-test-ca125,2013-05-14,"2008-12-03 11:12:06",1,womens-health,http://www.mydr.com.au/womens-health/ovarian-cancer-test-ca125
4441,3,"Eosinophilic oesophagitis becoming more common",eosinophilic-oesophagitis-becoming-more-common,2009-03-27,"2009-03-23 12:55:20",1,allergy,http://www.mydr.com.au/allergy/eosinophilic-oesophagitis-becoming-more-common
4454,21,"Swine flu - influenza A (H1N1)",swine-flu-influenza-a-h1n1,2011-06-16,"2009-04-29 12:00:23",1,respiratory-health,http://www.mydr.com.au/respiratory-health/swine-flu-influenza-a-h1n1
4455,21,"Swine flu - protecting your family",swine-flu-protecting-your-family,2011-06-16,"2009-05-01 10:27:20",1,respiratory-health,http://www.mydr.com.au/respiratory-health/swine-flu-protecting-your-family
4457,21,"Chesty coughs",chesty-coughs,2009-05-06,"2009-05-04 15:13:20",1,respiratory-health,http://www.mydr.com.au/respiratory-health/chesty-coughs
4458,32,"Cold sores: self-care",cold-sores-self-care,2009-04-26,"2009-05-04 15:13:31",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/cold-sores-self-care
4459,32,Colds,colds,2009-09-13,"2009-05-04 15:13:44",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/colds
4460,32,"Constipation: self-care",constipation-self-care,2009-05-06,"2009-05-04 15:13:58",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/constipation-self-care
4461,32,"Cuts and abrasions",cuts-and-abrasions,2009-04-26,"2009-05-04 15:14:12",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/cuts-and-abrasions
4462,32,"Cystitis: self-care",cystitis-self-care,2009-05-06,"2009-05-04 15:14:31",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/cystitis-self-care
4463,32,"Dandruff: self-care",dandruff-self-care,2009-05-06,"2009-05-04 15:14:52",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/dandruff-self-care
4464,32,"Diarrhoea: self-care",diarrhoea-self-care,2009-09-13,"2009-05-04 15:15:12",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/diarrhoea-self-care
4465,32,"Dry coughs",dry-coughs,2009-09-13,"2009-05-04 15:15:30",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/dry-coughs
4466,32,"Dry eyes and irritation",dry-eyes-and-irritation,2009-04-01,"2009-05-04 15:15:52",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/dry-eyes-and-irritation
4467,32,"Dry skin: self-care",dry-skin-self-care,2009-05-06,"2009-05-04 15:16:04",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/dry-skin-self-care
4468,32,"Ear problems: self-care",ear-problems-self-care,2009-05-06,"2009-05-04 15:16:25",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/ear-problems-self-care
4469,32,"Emergency contraception options",emergency-contraception-options,2009-05-06,"2009-05-04 15:16:38",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/emergency-contraception-options
4470,32,"Fever: self-care",fever-self-care,2009-05-06,"2009-05-04 15:16:51",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/fever-self-care
4471,32,"Fungal skin infections",fungal-skin-infections,2009-05-06,"2009-05-04 15:17:08",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/fungal-skin-infections
4473,32,"Hayfever: self-care",hayfever-self-care,2009-05-06,"2009-05-04 15:17:22",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/hayfever-self-care
4474,32,Headaches,headaches,2009-05-06,"2009-05-04 15:24:49",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/headaches
4475,32,Headlice,headlice,2009-05-06,"2009-05-04 15:25:01",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/headlice
4476,32,"Indigestion and heartburn",indigestion-and-heartburn,2009-09-25,"2009-05-04 15:25:18",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/indigestion-and-heartburn
4477,32,"Influenza: self-care",influenza-self-care,2009-09-25,"2009-05-04 15:25:32",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/influenza-self-care
4478,32,"Muscle aches and pains",muscle-aches-and-pains,2009-09-25,"2009-05-04 15:25:46",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/muscle-aches-and-pains
4479,32,"Oral healthcare",oral-healthcare,2009-09-25,"2009-05-04 15:25:58",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/oral-healthcare
4480,32,"Period pain: self-care",period-pain-self-care,2009-05-06,"2009-05-04 15:26:21",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/period-pain-self-care
4481,32,"Pregnancy testing options",pregnancy-testing-options,2009-05-06,"2009-05-04 15:27:12",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/pregnancy-testing-options
4482,32,"Sleep problems and snoring",sleep-problems-and-snoring,2009-05-06,"2009-05-04 15:27:33",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/sleep-problems-and-snoring
4483,32,"Sore throat: self-care",sore-throat-self-care,2009-09-25,"2009-05-04 15:27:46",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/sore-throat-self-care
4484,32,"Sun care options",sun-care-options,2009-09-25,"2009-05-04 15:27:59",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/sun-care-options
4485,32,"Toothache: self-care",toothache-self-care,2009-09-25,"2009-05-04 15:28:15",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/toothache-self-care
4486,32,"Urticaria (hives): self-care",urticaria-hives-self-care,2009-09-25,"2009-05-04 15:28:30",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/urticaria-hives-self-care
4487,32,"Vaginal thrush: self-care",vaginal-thrush-self-care,2009-09-25,"2009-05-04 15:29:02",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/vaginal-thrush-self-care
4488,32,"Worms - threadworms",worms-threadworms,2009-05-06,"2009-05-04 15:29:18",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/worms-threadworms
4515,32,"Acne: self-care",acne-self-care,2009-09-25,"2009-09-28 11:41:37",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/acne-self-care
4516,32,"Asthma self-care",asthma-self-care,2009-09-25,"2009-09-28 11:42:06",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/asthma-self-care
4517,32,"Baby feeding",baby-feeding,2009-09-25,"2009-09-28 11:45:11",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/baby-feeding
4518,3,"Bites and stings: self-care",bites-and-stings-self-care,2009-09-25,"2009-09-28 11:45:44",1,allergy,http://www.mydr.com.au/allergy/bites-and-stings-self-care
4519,32,"Blood glucose testing",blood-glucose-testing,2009-09-25,"2009-09-28 11:46:13",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/blood-glucose-testing
4520,32,"Chickenpox: self-care",chickenpox-self-care,2009-09-25,"2009-09-28 11:46:44",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/chickenpox-self-care
4521,32,"Contraception - barrier methods",contraception-barrier-methods,2009-12-21,"2009-09-28 11:47:19",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/contraception-barrier-methods
4522,32,"Dermatitis/eczema: self-care",dermatitis-eczema-self-care,2009-12-02,"2009-09-28 11:47:52",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/dermatitis-eczema-self-care
4523,32,"Conjunctivitis: self-care",conjunctivitis-self-care,2009-11-30,"2009-09-28 11:48:20",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/conjunctivitis-self-care
4524,32,"Measles self-care",measles-self-care,2009-09-25,"2009-09-28 11:48:48",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/measles-self-care
4525,32,"Mumps self-care",mumps-self-care,2009-09-25,"2009-09-28 11:49:15",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/mumps-self-care
4526,32,"Rubella self-care",rubella-self-care,2009-09-25,"2009-09-28 11:49:36",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/rubella-self-care
4527,32,"Whooping cough self-care",whooping-cough-self-care,2009-12-18,"2009-09-28 11:50:07",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/whooping-cough-self-care
4528,32,"Contact lenses",contact-lenses,2010-01-11,"2009-09-28 11:50:34",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/contact-lenses
4529,32,"Eyelid and eyelash problems",eyelid-and-eyelash-problems,2010-01-11,"2009-09-28 11:51:03",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/eyelid-and-eyelash-problems
4530,32,"Foot care",foot-care,2009-12-04,"2009-09-28 11:51:27",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/foot-care
4531,32,"Nappy rash self-care",nappy-rash-self-care,2009-12-18,"2009-09-28 11:51:57",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/nappy-rash-self-care
4532,32,"Irritable bowel syndrome self-care",irritable-bowel-syndrome-self-care,2010-01-11,"2009-09-28 11:52:26",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/irritable-bowel-syndrome-self-care
4533,32,"Haemorrhoids self-care",haemorrhoids-self-care,2009-11-30,"2009-09-28 11:52:53",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/haemorrhoids-self-care
4534,32,"Hair loss self-care",hair-loss-self-care,2009-12-02,"2009-09-28 11:53:40",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/hair-loss-self-care
4535,32,"Heart health self-care",heart-health-self-care,2009-12-08,"2009-09-28 11:54:11",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/heart-health-self-care
4536,32,"Iron-deficiency anaemia",iron-deficiency-anaemia,2009-12-21,"2009-09-28 11:54:44",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/iron-deficiency-anaemia
4537,32,"Migraine self-care",migraine-self-care,2009-12-07,"2009-09-28 11:55:11",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/migraine-self-care
4538,32,"Osteoarthritis self-care",osteoarthritis-self-care,2009-12-03,"2009-09-28 11:55:46",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/osteoarthritis-self-care
4539,32,"Osteoporosis self-care",osteoporosis-self-care,2009-12-08,"2009-09-28 11:56:18",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/osteoporosis-self-care
4540,32,"Pain in children",pain-in-children,2009-12-11,"2009-09-28 11:56:41",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/pain-in-children
4541,32,Poisonings,poisonings,2009-12-21,"2009-09-28 11:57:02",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/poisonings
4542,32,"Psoriasis self-care",psoriasis-self-care,2009-12-03,"2009-09-28 11:57:35",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/psoriasis-self-care
4543,32,"Scabies self-care",scabies-self-care,2009-12-10,"2009-09-28 11:58:02",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/scabies-self-care
4544,32,"Shingles self-care",shingles-self-care,2010-02-08,"2009-09-28 11:58:31",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/shingles-self-care
4545,32,"Sinus and nasal problems",sinus-and-nasal-problems,2010-02-08,"2009-09-28 11:59:12",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/sinus-and-nasal-problems
4546,32,"Spider veins, bruises and scars",spider-veins-bruises-and-scars,2010-02-08,"2009-09-28 11:59:45",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/spider-veins-bruises-and-scars
4547,32,"Varicose veins and support stockings",varicose-veins-and-support-stockings,2010-02-08,"2009-09-28 12:00:43",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/varicose-veins-and-support-stockings
4548,32,"Warts: self-care",warts-self-care,2010-02-08,"2009-09-28 12:01:09",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/warts-self-care
4549,32,"Smoking cessation",smoking-cessation,2010-02-08,"2009-09-28 12:01:38",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/smoking-cessation
4550,32,"Strains and sprains: self-care",strains-and-sprains-self-care,2010-02-08,"2009-09-28 12:02:14",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/strains-and-sprains-self-care
4551,32,"Travel sickness self-care",travel-sickness-self-care,2010-02-08,"2009-09-28 12:02:41",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/travel-sickness-self-care
4552,32,"Urinary incontinence self-care",urinary-incontinence-self-care,2010-02-08,"2009-09-28 12:03:21",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/urinary-incontinence-self-care
4553,32,"Vitamins and nutritional supplements",vitamins-and-nutritional-supplements,2010-02-08,"2009-09-28 12:03:48",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/vitamins-and-nutritional-supplements
4554,32,Weightloss,weightloss,2010-02-08,"2009-09-28 12:04:07",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/weightloss
4591,18,"Bipolar disorder: link to brilliance confirmed",bipolar-disorder-link-to-brilliance-confirmed,2010-02-12,"2010-02-08 12:40:11",1,mental-health,http://www.mydr.com.au/mental-health/bipolar-disorder-link-to-brilliance-confirmed
4610,14,"Pulmonary embolism",pulmonary-embolism,2010-03-31,"2010-03-25 09:43:20",1,heart-stroke,http://www.mydr.com.au/heart-stroke/pulmonary-embolism
4611,21,"Hendra virus",hendra-virus,2010-03-19,"2010-03-25 15:21:18",1,respiratory-health,http://www.mydr.com.au/respiratory-health/hendra-virus
4616,32,"Pharmacy Care: important information",pharmacy-care-important-information,2010-07-23,"2010-04-07 11:19:43",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/pharmacy-care-important-information
4617,32,"How to use Pharmacy Care",how-to-use-pharmacy-care,2010-07-23,"2010-04-07 11:20:36",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/how-to-use-pharmacy-care
4618,32,"About your pharmacist",about-your-pharmacist,2010-07-23,"2010-04-07 11:22:52",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/about-your-pharmacist
4619,32,"Medicines - tips for the safe use of medicines",medicines-tips-for-the-safe-use-of-medicines,2010-07-23,"2010-04-07 11:23:35",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/medicines-tips-for-the-safe-use-of-medicines
4620,32,"Other products you may be taking",other-products-you-may-be-taking,2010-07-23,"2010-04-07 11:24:16",1,pharmacy-care,http://www.mydr.com.au/pharmacy-care/other-products-you-may-be-taking
4626,19,"Fish oil supplements: avoid before surgery",fish-oil-supplements-avoid-before-surgery,2010-04-16,"2010-04-13 09:25:33",1,nutrition-weight,http://www.mydr.com.au/nutrition-weight/fish-oil-supplements-avoid-before-surgery
4630,8,"Chiropractic therapy not found to help back pain long term",chiropractic-therapy-not-found-to-help-back-pain-long-term,2010-04-23,"2010-04-20 13:47:22",1,complementary-medicine,http://www.mydr.com.au/complementary-medicine/chiropractic-therapy-not-found-to-help-back-pain-long-term
4646,8,"Tai Chi improves psychological well-being",tai-chi-improves-psychological-well-being,2010-06-04,"2010-06-01 10:21:39",1,complementary-medicine,http://www.mydr.com.au/complementary-medicine/tai-chi-improves-psychological-well-being
4651,19,"Weight maintenance tips from myDr members",weight-maintenance-tips-from-mydr-members,2010-07-19,"2010-07-19 13:51:20",1,nutrition-weight,http://www.mydr.com.au/nutrition-weight/weight-maintenance-tips-from-mydr-members
4665,2,"Oxycodone take-back program combats US hillbilly heroin crime wave",oxycodone-take-back-program-combats-US-hillbilly-heroin-crime-wave,2010-10-08,"2010-10-15 12:08:02",1,addictions,http://www.mydr.com.au/addictions/oxycodone-take-back-program-combats-US-hillbilly-heroin-crime-wave
4679,23," 'Herbal' aphrodisiacs contain tadalafil, TGA warns",herbal-aphrodisiacs-contain-tadalafil-tga-warns,2015-03-02,"2010-11-05 14:24:06",1,sexual-health,http://www.mydr.com.au/sexual-health/herbal-aphrodisiacs-contain-tadalafil-tga-warns
4686,12,"Diarrhoea recovery faster with probiotics",diarrhoea-recovery-faster-with-probiotics,2010-11-19,"2010-11-19 11:51:49",1,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/diarrhoea-recovery-faster-with-probiotics
4776,14,"Cocaine increasing heart attack and stroke in young adults",cocaine-increasing-heart-attack-and-stroke-in-young-adults,2011-05-27,"2011-05-25 15:32:17",1,heart-stroke,http://www.mydr.com.au/heart-stroke/cocaine-increasing-heart-attack-and-stroke-in-young-adults
4780,14,"Tomato ingredient lycopene lowers cholesterol and blood pressure",tomato-ingredient-lycopene-lowers-cholesterol-and-blood-pressure,2011-05-27,"2011-05-25 15:36:49",1,heart-stroke,http://www.mydr.com.au/heart-stroke/tomato-ingredient-lycopene-lowers-cholesterol-and-blood-pressure
4804,8,"St Nirvana herbal slimming capsules safety risk",st-nirvana-herbal-slimming-capsules-safety-risk,2011-06-15,"2011-06-15 16:11:03",1,complementary-medicine,http://www.mydr.com.au/complementary-medicine/st-nirvana-herbal-slimming-capsules-safety-risk
4816,20,"Multiple sclerosis risk raised after shingles",multiple-sclerosis-risk-raised-after-shingles,2011-07-08,"2011-07-08 15:09:02",1,pain,http://www.mydr.com.au/pain/multiple-sclerosis-risk-raised-after-shingles
4822,3,"Ant sting anaphylaxis mostly due to jack jumpers",ant-sting-anaphylaxis-mostly-due-to-jack-jumpers,2011-07-19,"2011-07-22 12:47:48",1,allergy,http://www.mydr.com.au/allergy/ant-sting-anaphylaxis-mostly-due-to-jack-jumpers
4860,21,"Influenza-related muscle pain cases no cause for alarm",influenza-related-muscle-pain-cases-no-cause-for-alarm,2011-09-05,"2011-09-05 16:11:17",1,respiratory-health,http://www.mydr.com.au/respiratory-health/influenza-related-muscle-pain-cases-no-cause-for-alarm
4868,12,"Eosinophilic oesophagitis still on the rise",eosinophilic-oesophagitis-still-on-the-rise,2011-09-16,"2011-09-18 16:32:43",1,gastrointestinal-health,http://www.mydr.com.au/gastrointestinal-health/eosinophilic-oesophagitis-still-on-the-rise
4876,28,"Bacterial vaginosis may be sexually transmitted",bacterial-vaginosis-may-be-sexually-transmitted,2011-09-26,"2011-09-26 14:27:16",1,womens-health,http://www.mydr.com.au/womens-health/bacterial-vaginosis-may-be-sexually-transmitted
4885,11,"First aid in an emergency",first-aid-in-an-emergency,2011-10-12,"2011-10-17 15:19:45",1,first-aid-self-care,http://www.mydr.com.au/first-aid-self-care/first-aid-in-an-emergency
4925,4,"Gout diet",gout-diet,2012-01-11,"2012-01-12 10:45:27",1,arthritis,http://www.mydr.com.au/arthritis/gout-diet
